"concept","conceptLabel_en","conceptLabel_de","conceptLabel_fr","conceptDef_en","conceptDef_de","conceptDef_fr","altLabel_en","altLabel_de","altLabel_fr","includesLabel_en","includesLabel_de","includesLabel_fr","isUseOfLabel_en","isUseOfLabel_de","isUseOfLabel_fr","producesLabel_en","producesLabel_de","producesLabel_fr","isProducedByLabel_en","isProducedByLabel_de","isProducedByLabel_fr"
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Helleborus","Helleborus","Helleborus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Impatiens","Impatiens","Impatiens",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Paeonia","Paeonia","Paeonia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Platycodon grandiflorum","Platycodon grandiflorum","Platycodon grandiflorum",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Ranunculus","Ranunculus","Ranunculus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Rheum","Rheum","Rheum",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Saintpaulia","Saintpaulia","Saintpaulia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Scabiosa caucasica","Scabiosa caucasica","Scabiosa caucasica",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Sinningia","Sinningia","Sinningia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"Alstroemeria","Alstroemeria","Alstroemeria","Viola","Viola","Viola",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Anemone","Anemone","Anémone",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Anthurium","Anthurium","Anthurium",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Aquilegia","Aquilegia","Aquilegia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Begonia hiemalis","Begonia hiemalis","Begonia hiemalis",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Callistephus","Callistephus","Callistephus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Canna indica","Canna indica","Canna indica",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Centaurea cyanus","Centaurea cyanus","Centaurea cyanus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Chrysanthemum coronarium","Chrysanthemum coronarium","Chrysanthemum coronarium",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Clematis","Clematis","Clematis",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Dahlia","Dahlia","Dahlia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Datura","Datura","Datura",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Delphinium","Delphinium","Delphinium",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Dianthus","Dianthus","Dianthus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Dieffenbachia","Dieffenbachia","Dieffenbachia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Gerbera","Gerbera","Gerbera",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Gloxinia","Gloxinia","Gloxinia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Helleborus","Helleborus","Helleborus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Impatiens","Impatiens","Impatiens",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Paeonia","Paeonia","Paeonia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Platycodon grandiflorum","Platycodon grandiflorum","Platycodon grandiflorum",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Ranunculus","Ranunculus","Ranunculus",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Rheum","Rheum","Rheum",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Saintpaulia","Saintpaulia","Saintpaulia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Scabiosa caucasica","Scabiosa caucasica","Scabiosa caucasica",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Sinningia","Sinningia","Sinningia",,,,,,
"http://aims.fao.org/aos/agrovoc/c_3564","herbaceous ornamentals","krautige Zierpflanze","plante ornementale herbacée",,,,,,,"ornamental monocarps","monokarpe Zierpflanze","plante ornementale monocarpique","Viola","Viola","Viola",,,,,,
"http://aims.fao.org/aos/agrovoc/c_1374061601084","illegally derived forest products","Holzerzeugnis aus illegalem Einschlag","produit forestier d'origine illégale",,,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_28094","improved wood","vergütetes Holz","bois amélioré",,,,"compressed wood","Pressholz","bois comprimé",,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_4066","juvenile wood","Jungholz","bois de jeunesse",,,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_3076e08e","laminated strand lumber","Spanstreifenholz","bois de longs copeaux lamellés","Laminated strand lumber (LSL) is an engineered wood product that is gaining widespread use. It has high strength, high stiffness and dimensional stability.The LSL manufacturing process allows for an efficient use of forest resources, as large wood-based members can be produced from relatively small trees.",,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_e5ea4130","laminated veneer lumber","Furnierschichtholz","bois en placage stratifié","An engineered wood product created by parallel lamination of veneers glued under heat and pressure with the grain of each veneer running parallel to the longitudinal axis of the billet.",,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_16567","laminated wood","Brettschichtholz","bois lamellé",,,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_12174","lilies","Lilie","Lis",,,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_4420","logs","Stammholzabschnitt","grume",,,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_27e7fc37","mass timber",,"bois massif","Mass Timber is defined as solid panels of wood engineered for strength through laminations of different layers. The panels vary in size but can range upwards of 64 by 8 feet (20m x 2.4m) and in the case of cross laminated timber can be of any thickness from a few inches to 16 inches or more. Ultimately these are very large, very dense solid panels of wood.",,,,,,,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5937","mine timber","Grubenholz","bois de mine",,,,"pitprops",,"étai de mine",,,,,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","gums","Gummi","gomme",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","resins","Harz","résine",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","rubber","Kautschuk","caoutchouc",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","latex","Milchsaft","latex",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","tall oil","Tallöl","tallol",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","turpentine","Terpentin","térébenthine",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier mineur","waxes","Wachs","cire",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","gums","Gummi","gomme",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","resins","Harz","résine",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","rubber","Kautschuk","caoutchouc",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","latex","Milchsaft","latex",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","tall oil","Tallöl","tallol",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","turpentine","Terpentin","térébenthine",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","minor forest products","sekundäres Forstprodukt","produit forestier secondaire","waxes","Wachs","cire",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","non-timber forest products","sekundäres Forstprodukt","produit forestier mineur","gums","Gummi","gomme",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","non-timber forest products","sekundäres Forstprodukt","produit forestier mineur","resins","Harz","résine",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","non-timber forest products","sekundäres Forstprodukt","produit forestier mineur","rubber","Kautschuk","caoutchouc",,,,,,,,,
"http://aims.fao.org/aos/agrovoc/c_5211","non-wood forest products","forstliches Nebenprodukt","produit forestier non ligneux","Goods of biological origin other than wood, derived from forests, other wooded land and trees outside forests",,"Biens d’origine biologique  autres que le bois, tirés des forêts, des autres terres boisées et des arbres hors forêt","non-timber forest products","sekundäres Forstprodukt","produit forestier mineur","latex","Milchsaft","latex",,,,,,,,,
